pairID,b1 biomass,b2 biomass,crossfed mets,runtime (min),converged
123__271,0.0044879568992360315,0.02864900723830629,"{'b1_EX_ddca(e)': [-0.09563045668743708, 2927, 4386, ['0', '1']], 'b1_EX_hdca(e)': [-0.11098410316250787, 6138, 8070, ['0', '1']], 'b1_EX_ile_L(e)': [-0.01601851945476654, 5970, 9156, ['1', '0']], 'b1_EX_leu_L(e)': [-0.008929517524470361, 4358, 8214, ['1', '0']], 'b1_EX_lys_L(e)': [0.010741217944089644, 4511, 8530, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.40388174419203277, 3931, 4718, ['1', '0']], 'b1_EX_nac(e)': [-0.001411680705347973, 5015, 9994, ['1', '0']], 'b1_EX_ocdca(e)': [-0.06075338827696297, 6908, 8351, ['0', '1']], 'b1_EX_pro_L(e)': [-0.002587905161828344, 5112, 7847, ['0', '1']], 'b1_EX_pydx(e)': [-0.024015525038559582, 5348, 9995, ['0', '1']], 'b1_EX_val_L(e)': [-0.000641748345479698, 4962, 8303, ['1', '0']]}",0.9985112349192301,True
123__276,0.005485986585709375,0.14094053817275737,"{'b1_EX_ddca(e)': [-0.609561585010832, 9541, 9549, ['1', '0']], 'b1_EX_ile_L(e)': [0.008667233456279705, 4237, 7111, ['1', '0']], 'b1_EX_leu_L(e)': [-0.11682482569718826, 6694, 6730, ['1', '0']], 'b1_EX_lys_L(e)': [-0.00944509600907642, 4753, 8764, ['1', '0']], 'b1_EX_mqn7(e)': [-0.19126882404876644, 7366, 9999, ['1', '0']], 'b1_EX_nac(e)': [-0.17082117825627402, 7103, 9990, ['1', '0']], 'b1_EX_pro_L(e)': [-0.003905825276046368, 5102, 6513, ['1', '0']], 'b1_EX_pydx(e)': [-0.163529122912407, 6959, 9994, ['1', '0']], 'b1_EX_thm(e)': [-0.037339903429679855, 5482, 9996, ['1', '0']], 'b1_EX_val_L(e)': [0.06390045157911263, 3250, 6398, ['0', '1']]}",1.6783713459968568,True
304__812,0.09058893009171629,0.049800780686143284,"{'b1_EX_btn(e)': [-0.3054326456692098, 7276, 8897, ['0', '1']], 'b1_EX_cys_L(e)': [0.46469603720302327, 2246, 2738, ['0', '1']], 'b1_EX_fol(e)': [-0.04099036067894146, 5538, 9726, ['1', '0']], 'b1_EX_for(e)': [5.422995879479001, 630, 676, ['0', '1']], 'b1_EX_his_L(e)': [0.035388501811660866, 3883, 6744, ['1', '0']], 'b1_EX_met_L(e)': [-0.1666846426233029, 9843, 9843, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.7754595367993439, 9003, 9399, ['0', '1']], 'b1_EX_mqn7(e)': [-0.23476663403447112, 3773, 5965, ['1', '0']], 'b1_EX_nac(e)': [-0.028186955191046248, 5344, 9960, ['1', '0']], 'b1_EX_orn(e)': [0.05460151890355347, 4455, 8144, ['0', '1']], 'b1_EX_phe_L(e)': [0.742119575508269, 1575, 2751, ['1', '0']], 'b1_EX_pydam(e)': [-0.03288971235049065, 5328, 9991, ['1', '0']], 'b1_EX_pydx(e)': [-0.005583303942780615, 5060, 9978, ['1', '0']], 'b1_EX_pydxn(e)': [-0.07029104287384141, 5779, 9990, ['1', '0']], 'b1_EX_sheme(e)': [-0.1483585820259294, 6569, 9671, ['0', '1']], 'b1_EX_thm(e)': [-0.02571886093057818, 5287, 9983, ['0', '1']], 'b1_EX_trp_L(e)': [0.016480034306508143, 3898, 6378, ['0', '1']]}",1.9977106730143228,True
123__302,0.003735145702247162,0.03693512723097178,"{'b1_EX_ac(e)': [0.6004317303126079, 2826, 2853, ['1', '0']], 'b1_EX_leu_L(e)': [0.014450332784703021, 4368, 6487, ['0', '1']], 'b1_EX_lys_L(e)': [0.09530554606811084, 2181, 4288, ['0', '1']], 'b1_EX_met_L(e)': [-0.10778194932615817, 2764, 3144, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.5911839088124542, 2987, 3389, ['1', '0']], 'b1_EX_mqn7(e)': [-0.11798102322374038, 6578, 9995, ['1', '0']], 'b1_EX_nac(e)': [-0.05322261280659818, 5553, 9650, ['1', '0']], 'b1_EX_pro_L(e)': [0.03511816646938107, 3961, 6573, ['1', '0']], 'b1_EX_pydx(e)': [-0.10103171786146903, 6174, 9997, ['1', '0']], 'b1_EX_spmd(e)': [-0.08861949582378975, 6061, 9997, ['1', '0']], 'b1_EX_thm(e)': [-0.06612802061495854, 5729, 9997, ['1', '0']]}",1.5166266600290934,True
304__792,0.0840341136908486,0.029880471590113065,"{'b1_EX_ac(e)': [6.277711246800013, 319, 335, ['1', '0']], 'b1_EX_ala_L(e)': [-0.010980575789255154, 4924, 7683, ['1', '0']], 'b1_EX_arab_L(e)': [-0.03226516585414456, 7364, 10020, ['1', '0']], 'b1_EX_btn(e)': [-0.09993745671905313, 4028, 7433, ['0', '1']], 'b1_EX_cys_L(e)': [0.151029781773464, 3746, 4590, ['0', '1']], 'b1_EX_for(e)': [4.899633574865929, 424, 618, ['0', '1']], 'b1_EX_his_L(e)': [0.029777130211714693, 3844, 6488, ['1', '0']], 'b1_EX_hxan(e)': [-0.010465523884136074, 5142, 8654, ['1', '0']], 'b1_EX_leu_L(e)': [0.013571760061306157, 4035, 6956, ['1', '0']], 'b1_EX_met_L(e)': [-0.048794871542334084, 5049, 5057, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.6161832041059057, 8680, 8790, ['0', '1']], 'b1_EX_nac(e)': [-0.19982506766339508, 7734, 10004, ['1', '0']], 'b1_EX_phe_L(e)': [0.515344221428513, 1803, 3207, ['0', '1']], 'b1_EX_ptrc(e)': [-0.04623107339726801, 5731, 10019, ['1', '0']], 'b1_EX_pydam(e)': [-0.028209525396293234, 5422, 10020, ['1', '0']], 'b1_EX_pydx(e)': [-0.15087239588304308, 6992, 10011, ['1', '0']], 'b1_EX_pydxn(e)': [-0.13545485085988368, 6793, 10020, ['1', '0']], 'b1_EX_spmd(e)': [-0.001781381210553934, 5032, 10006, ['1', '0']], 'b1_EX_thm(e)': [-0.04394023895175758, 5634, 10011, ['1', '0']], 'b1_EX_ura(e)': [0.22905999988600345, 3077, 3734, ['0', '1']]}",2.8955988963445027,True
123__304,0.0038062002786132614,0.06694810098215545,"{'b1_EX_ac(e)': [1.0013666696802348, 2632, 2725, ['1', '0']], 'b1_EX_met_L(e)': [-0.10710637883677618, 8014, 8101, ['1', '0']], 'b1_EX_mqn7(e)': [-0.2886014497985608, 3480, 4475, ['1', '0']], 'b1_EX_nac(e)': [-0.05697688397021855, 5837, 9984, ['1', '0']], 'b1_EX_pro_L(e)': [0.08986526680901183, 2725, 5401, ['0', '1']], 'b1_EX_pydx(e)': [-0.07770517619739847, 5893, 9995, ['1', '0']], 'b1_EX_spmd(e)': [-0.10498122661369919, 6196, 9994, ['1', '0']], 'b1_EX_thm(e)': [-0.11613021261757817, 6342, 9990, ['1', '0']]}",1.6450051347414651,True
123__315,0.004206959012740343,0.0561561612233909,"{'b1_EX_chol(e)': [0.004006907605953014, 4966, 8620, ['1', '0']], 'b1_EX_hdca(e)': [-0.01621697954543888, 4562, 7546, ['1', '0']], 'b1_EX_ile_L(e)': [0.005431485592143695, 4131, 6956, ['0', '1']], 'b1_EX_lys_L(e)': [0.008322768190017371, 4679, 7432, ['0', '1']], 'b1_EX_nac(e)': [0.5072969470503725, 1617, 3083, ['1', '0']], 'b1_EX_ocdca(e)': [-0.0047095102739658085, 4483, 7189, ['1', '0']], 'b1_EX_pydx(e)': [-0.008070574491221005, 5115, 9998, ['0', '1']], 'b1_EX_thm(e)': [-0.0009106233711098088, 5009, 9998, ['1', '0']], 'b1_EX_ttdca(e)': [-0.004989630389126341, 4981, 6902, ['1', '0']]}",1.251504695415497,True
304__788,0.07076562805517748,0.023679763834152795,"{'b1_EX_ac(e)': [3.3700411721273564, 755, 851, ['1', '0']], 'b1_EX_btn(e)': [-0.20034662529649738, 5794, 8022, ['0', '1']], 'b1_EX_cys_L(e)': [0.026861530478807405, 4758, 5089, ['0', '1']], 'b1_EX_fol(e)': [0.022098131883868166, 4716, 9418, ['1', '0']], 'b1_EX_for(e)': [2.6916406397738606, 892, 892, ['1', '0']], 'b1_EX_his_L(e)': [0.016411522783638277, 4115, 8130, ['0', '1']], 'b1_EX_lys_L(e)': [0.06661749037550363, 2987, 5152, ['1', '0']], 'b1_EX_met_L(e)': [-0.04111384900733119, 7140, 7396, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.5276133156271858, 8451, 8682, ['0', '1']], 'b1_EX_nac(e)': [0.2943999792355778, 2044, 2983, ['1', '0']], 'b1_EX_phe_L(e)': [0.6168518685939552, 1209, 2394, ['1', '0']], 'b1_EX_pro_L(e)': [0.03172459708591896, 4114, 6814, ['1', '0']], 'b1_EX_ptrc(e)': [0.018893504920722615, 4817, 8485, ['1', '0']], 'b1_EX_pydam(e)': [-0.04320144775735846, 5667, 10020, ['0', '1']], 'b1_EX_pydx(e)': [-0.01828914551542077, 5263, 10007, ['0', '1']], 'b1_EX_spmd(e)': [-0.0007596959701735573, 5014, 10012, ['0', '1']], 'b1_EX_thm(e)': [-0.32517487161450165, 2035, 2540, ['1', '0']], 'b1_EX_ura(e)': [-0.15833931502362092, 6609, 6699, ['1', '0']]}",1.7412701368331909,True
123__326,0.0038396078043002758,0.21998412075549362,"{'b1_EX_cgly(e)': [-0.3466065809854344, 8592, 9942, ['1', '0']], 'b1_EX_hdca(e)': [-0.08037235451164196, 7077, 7985, ['0', '1']], 'b1_EX_nac(e)': [0.03503770830174463, 3982, 4339, ['1', '0']], 'b1_EX_pydx(e)': [-0.4017139955276464, 8916, 10000, ['1', '0']], 'b1_EX_spmd(e)': [-0.39169950724373215, 8890, 9996, ['1', '0']]}",2.2745132168134052,True
304__782,0.09453552619961887,0.10041147155239383,"{'b1_EX_ac(e)': [3.610801503843875, 1382, 1404, ['1', '0']], 'b1_EX_adocbl(e)': [-0.2610956308354824, 8612, 10020, ['1', '0']], 'b1_EX_ala_L(e)': [-0.228331623025175, 7161, 8137, ['1', '0']], 'b1_EX_btn(e)': [-0.16900123918478013, 4764, 6944, ['0', '1']], 'b1_EX_cbl1(e)': [-0.1775044332694099, 7441, 10020, ['1', '0']], 'b1_EX_his_L(e)': [0.09345599299362953, 2605, 4036, ['1', '0']], 'b1_EX_hxan(e)': [0.10831904385253915, 4020, 7057, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.39093924373581435, 6393, 6811, ['0', '1']], 'b1_EX_nac(e)': [-0.041207317313495806, 5531, 8822, ['1', '0']], 'b1_EX_phe_L(e)': [0.11535476707396514, 4044, 5093, ['1', '0']], 'b1_EX_ptrc(e)': [-0.016780544143554732, 5199, 8026, ['1', '0']], 'b1_EX_pydam(e)': [-0.1330129334887244, 7154, 10020, ['1', '0']], 'b1_EX_pydx(e)': [-0.11943722800916196, 6589, 9999, ['1', '0']], 'b1_EX_pydxn(e)': [-0.11973429097327465, 6596, 10020, ['1', '0']], 'b1_EX_spmd(e)': [-0.1687772901868923, 7699, 10014, ['1', '0']], 'b1_EX_thm(e)': [-0.12033261029599301, 6964, 10006, ['1', '0']], 'b1_EX_ura(e)': [0.4310535387687518, 1470, 2851, ['1', '0']], 'b1_EX_xyl_D(e)': [-0.00620664285427594, 5602, 10020, ['1', '0']]}",3.4000135183334352,True
123__331,0.002614350081596337,0.09269747670921988,"{'b1_EX_ddca(e)': [-0.755128011699865, 9526, 9541, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.9004074159909614, 9892, 9892, ['1', '0']], 'b1_EX_nac(e)': [0.43524983987422106, 1932, 3204, ['1', '0']], 'b1_EX_pydx(e)': [-0.061380286711713916, 5680, 9997, ['1', '0']], 'b1_EX_spmd(e)': [-0.01866897517530508, 5195, 8263, ['1', '0']], 'b1_EX_thm(e)': [-0.09578653532190229, 6200, 10000, ['1', '0']]}",1.8880579471588135,True
123__334,0.00445410522668329,0.03210451191507843,"{'b1_EX_ddca(e)': [-0.10012287995222702, 5390, 7575, ['0', '1']], 'b1_EX_ile_L(e)': [0.008167447427840452, 4606, 6568, ['1', '0']], 'b1_EX_leu_L(e)': [-0.08382119158033927, 9670, 9691, ['1', '0']], 'b1_EX_lys_L(e)': [0.014118439223886337, 4376, 7398, ['0', '1']], 'b1_EX_mqn7(e)': [-0.14962707666599095, 6782, 9997, ['1', '0']], 'b1_EX_nac(e)': [-0.12807175151107342, 6465, 9999, ['1', '0']], 'b1_EX_ocdca(e)': [-0.07683341899891247, 7923, 8687, ['1', '0']], 'b1_EX_pro_L(e)': [0.09101366194404199, 2982, 5715, ['0', '1']], 'b1_EX_pydx(e)': [-0.18798848631227272, 6769, 10000, ['1', '0']], 'b1_EX_spmd(e)': [-0.19150981317045107, 6836, 10000, ['1', '0']], 'b1_EX_val_L(e)': [0.08879369925171529, 2636, 4736, ['0', '1']]}",1.0334479808807373,True
304__752,0.06605423954027376,0.02398057405857937,"{'b1_EX_12dgr180(e)': [-0.398994962574783, 9665, 9742, ['1', '0']], 'b1_EX_ala_L(e)': [-0.16866562046581607, 6712, 9488, ['1', '0']], 'b1_EX_arab_L(e)': [-0.011468971790354207, 5815, 10020, ['1', '0']], 'b1_EX_btn(e)': [-0.13423993739067558, 4954, 7981, ['0', '1']], 'b1_EX_cys_L(e)': [0.3376503828415291, 1943, 2334, ['0', '1']], 'b1_EX_fol(e)': [-0.15967330743726055, 7113, 9999, ['1', '0']], 'b1_EX_for(e)': [3.567242324321605, 588, 605, ['0', '1']], 'b1_EX_gua(e)': [-0.6046967777855359, 2451, 2454, ['1', '0']], 'b1_EX_his_L(e)': [-0.010733311913014423, 5487, 8386, ['1', '0']], 'b1_EX_lys_L(e)': [-0.02424794592604943, 5867, 7396, ['1', '0']], 'b1_EX_met_L(e)': [-0.10344447598488932, 9773, 9807, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.1474802156741052, 3111, 5435, ['1', '0']], 'b1_EX_mnl(e)': [-0.004268879480459058, 5511, 10020, ['0', '1']], 'b1_EX_mqn7(e)': [-0.12228197683786468, 3852, 6817, ['0', '1']], 'b1_EX_nac(e)': [-0.0076763261213814715, 5121, 9538, ['1', '0']], 'b1_EX_phe_L(e)': [0.5063608782650924, 1530, 2582, ['0', '1']], 'b1_EX_pro_L(e)': [0.09286090160476115, 2936, 5767, ['1', '0']], 'b1_EX_ptrc(e)': [-0.0010088296270471808, 5020, 10014, ['1', '0']], 'b1_EX_sheme(e)': [-0.17517601266431745, 7250, 9613, ['0', '1']], 'b1_EX_spmd(e)': [-0.06335760940909552, 5916, 10013, ['0', '1']], 'b1_EX_sucr(e)': [-0.0021466063266386247, 5387, 10020, ['0', '1']], 'b1_EX_thm(e)': [-0.05372357167852898, 5704, 10008, ['0', '1']], 'b1_EX_trp_L(e)': [-0.006256022885705311, 5204, 9207, ['0', '1']], 'b1_EX_ura(e)': [-0.12318180019609787, 6088, 6186, ['1', '0']]}",1.8071321646372478,True
304__751,,,,,
123__343,0.0037307867321149457,0.03586232970524854,"{'b1_EX_lys_L(e)': [0.24391944029796683, 955, 1195, ['1', '0']], 'b1_EX_nac(e)': [-0.018863156796684766, 5204, 9989, ['1', '0']], 'b1_EX_pydx(e)': [-0.08808872595438272, 6025, 9997, ['1', '0']], 'b1_EX_spmd(e)': [-0.10332117753501613, 6318, 9994, ['1', '0']], 'b1_EX_thm(e)': [-0.13292235356464482, 6614, 9997, ['1', '0']]}",1.352424716949463,True
123__349,0.0036635764502156764,0.06471656329161268,"{'b1_EX_lys_L(e)': [0.04732176688538034, 3318, 5564, ['0', '1']], 'b1_EX_met_L(e)': [-0.10922620601878918, 9379, 9397, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.5458937236628119, 9234, 9478, ['1', '0']], 'b1_EX_mqn7(e)': [-0.5045923767304965, 6107, 6550, ['1', '0']], 'b1_EX_nac(e)': [-0.20336299519926482, 7548, 9990, ['1', '0']], 'b1_EX_pro_L(e)': [0.060979974232007586, 3557, 5920, ['1', '0']], 'b1_EX_pydx(e)': [-0.18875401839777328, 7101, 9996, ['1', '0']], 'b1_EX_spmd(e)': [-0.20215775421786586, 7402, 9992, ['1', '0']], 'b1_EX_thm(e)': [-0.23041928266941758, 7495, 9990, ['1', '0']]}",1.6093998908996583,True
304__688,0.08431310172828704,0.04652285589309653,"{'b1_EX_ac(e)': [5.57760111707289, 436, 482, ['1', '0']], 'b1_EX_adocbl(e)': [-0.05415053885385945, 5667, 10020, ['0', '1']], 'b1_EX_ala_L(e)': [-0.10355411352828137, 5365, 8958, ['0', '1']], 'b1_EX_btn(e)': [-0.2630811262524427, 7296, 8342, ['0', '1']], 'b1_EX_cbl1(e)': [-0.02128237414763856, 5314, 10020, ['0', '1']], 'b1_EX_cys_L(e)': [0.24379872532234237, 2826, 3512, ['0', '1']], 'b1_EX_for(e)': [6.286030855612536, 110, 195, ['0', '1']], 'b1_EX_his_L(e)': [0.04320059329418219, 3466, 6554, ['1', '0']], 'b1_EX_met_L(e)': [-0.15957201605375065, 9848, 9848, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.587875831220875, 8890, 8895, ['0', '1']], 'b1_EX_nac(e)': [-0.03346410361211938, 5307, 9592, ['0', '1']], 'b1_EX_phe_L(e)': [0.6568069357925821, 1991, 3122, ['0', '1']], 'b1_EX_pro_L(e)': [0.08061246322950737, 3198, 5204, ['1', '0']], 'b1_EX_ptrc(e)': [0.12374683696747674, 3699, 7288, ['0', '1']], 'b1_EX_spmd(e)': [-0.0014591765186521277, 5021, 10009, ['0', '1']], 'b1_EX_ura(e)': [0.35173782455488467, 2360, 2764, ['0', '1']]}",3.5189868847529095,True
123__350,0.003942048527614962,0.12220071516229762,"{'b1_EX_hdca(e)': [-0.007740340422443648, 4739, 6856, ['0', '1']], 'b1_EX_lys_L(e)': [-0.005624851005960663, 4794, 7542, ['1', '0']], 'b1_EX_nac(e)': [-0.08413902428226672, 5750, 9846, ['1', '0']], 'b1_EX_ocdca(e)': [0.0613830166600246, 3393, 5544, ['0', '1']], 'b1_EX_pro_L(e)': [0.020238940688118934, 4210, 7130, ['1', '0']], 'b1_EX_pydx(e)': [-0.06354221796527532, 5607, 9995, ['1', '0']], 'b1_EX_spmd(e)': [-0.06779745244163854, 5721, 10000, ['1', '0']]}",2.2159513155619304,True
123__383,0.004923841820440097,0.03580591883533855,"{'b1_EX_ac(e)': [0.07943273276258062, 4058, 6357, ['1', '0']], 'b1_EX_ile_L(e)': [-0.016022792835428824, 5459, 9295, ['1', '0']], 'b1_EX_leu_L(e)': [-0.03466534179867583, 6111, 8273, ['0', '1']], 'b1_EX_lys_L(e)': [0.12986701993280603, 1835, 3422, ['1', '0']], 'b1_EX_met_L(e)': [-0.01939895796888985, 5849, 9590, ['1', '0']], 'b1_EX_nac(e)': [-0.048414778152408466, 5524, 9987, ['1', '0']], 'b1_EX_pydx(e)': [-0.09548568280971836, 6182, 9993, ['1', '0']], 'b1_EX_val_L(e)': [0.042355705689012854, 3839, 6397, ['1', '0']]}",0.9023021976153056,True
123__395,0.0038302619970782704,0.031164954727857554,"{'b1_EX_lys_L(e)': [0.04853864612716127, 3185, 5778, ['1', '0']], 'b1_EX_nac(e)': [-0.0027093451971764715, 5041, 9794, ['0', '1']], 'b1_EX_ocdca(e)': [-0.10213689201036835, 9401, 9689, ['0', '1']], 'b1_EX_pydx(e)': [-0.019758847500060683, 5237, 10000, ['1', '0']], 'b1_EX_spmd(e)': [-0.027435140151287896, 5341, 9997, ['1', '0']], 'b1_EX_thm(e)': [-0.022062919059223085, 5268, 10000, ['1', '0']], 'b1_EX_ttdca(e)': [-0.022740484050729357, 6792, 8504, ['0', '1']]}",1.7856598933537802,True
304__664,0.10742689023263624,0.12312477793155333,"{'b1_EX_btn(e)': [-0.2892155415358581, 6833, 8329, ['0', '1']], 'b1_EX_cys_L(e)': [0.5108223180411342, 1441, 1715, ['0', '1']], 'b1_EX_for(e)': [5.2435021887708935, 772, 1299, ['1', '0']], 'b1_EX_metsox_S_L(e)': [-0.7239370597906022, 8882, 8971, ['0', '1']], 'b1_EX_mnl(e)': [-0.005567016165164022, 5557, 10019, ['0', '1']], 'b1_EX_mqn7(e)': [-0.2317806445380018, 2624, 4788, ['1', '0']], 'b1_EX_nac(e)': [-0.03980119756399575, 5539, 9992, ['0', '1']], 'b1_EX_orn(e)': [0.03841848639826134, 4597, 7827, ['0', '1']], 'b1_EX_phe_L(e)': [0.5076803140055628, 2680, 4407, ['0', '1']], 'b1_EX_pydam(e)': [-0.04418342545803855, 5790, 10020, ['0', '1']], 'b1_EX_pydx(e)': [-0.055968656049031895, 5742, 10013, ['0', '1']], 'b1_EX_pydxn(e)': [-0.03754163657445109, 5526, 10020, ['0', '1']], 'b1_EX_sheme(e)': [-0.21470165641621936, 7250, 8954, ['0', '1']], 'b1_EX_thm(e)': [-0.10197803087317009, 6423, 10003, ['0', '1']]}",3.8006782015164693,True
304__656,0.081517803900827,0.0025313506624597432,"{'b1_EX_ac(e)': [1.254743122775631, 1880, 2055, ['0', '1']], 'b1_EX_adocbl(e)': [-0.02641842845268011, 5386, 10020, ['1', '0']], 'b1_EX_ala_L(e)': [-0.07597646832783483, 5493, 9446, ['0', '1']], 'b1_EX_btn(e)': [-0.2510934676227901, 6166, 7443, ['0', '1']], 'b1_EX_cbl1(e)': [-0.04561575660541711, 5679, 10020, ['0', '1']], 'b1_EX_cys_L(e)': [0.5743362040604196, 1367, 2511, ['0', '1']], 'b1_EX_his_L(e)': [0.002023131716822252, 4888, 8139, ['1', '0']], 'b1_EX_hxan(e)': [-0.04676164873433292, 5730, 9134, ['0', '1']], 'b1_EX_leu_L(e)': [0.04806700421029359, 3300, 5579, ['0', '1']], 'b1_EX_lys_L(e)': [0.07402910376114366, 2706, 5238, ['1', '0']], 'b1_EX_meoh(e)': [-2.6340316422133077, 1319, 1609, ['1', '0']], 'b1_EX_met_L(e)': [-0.09158407340907088, 8977, 9775, ['0', '1']], 'b1_EX_nac(e)': [-0.11812873658595902, 6701, 9995, ['1', '0']], 'b1_EX_phe_L(e)': [1.0420833424412246, 800, 1265, ['1', '0']], 'b1_EX_spmd(e)': [-0.12951595905152635, 6950, 10014, ['1', '0']], 'b1_EX_thm(e)': [-0.12626769553807676, 6958, 10012, ['1', '0']], 'b1_EX_ura(e)': [0.32349312106448924, 2270, 2643, ['1', '0']]}",1.3373931964238486,True
123__399,0.004101201649198203,0.14883068399919253,"{'b1_EX_nac(e)': [-0.010083655629333832, 5109, 9285, ['0', '1']], 'b1_EX_pydx(e)': [-0.0005698449432699482, 5006, 9997, ['0', '1']], 'b1_EX_spmd(e)': [-0.030494884377001374, 5316, 10000, ['1', '0']]}",2.0414367874463397,True
123__422,0.0038203804209767985,0.045821119126128934,"{'b1_EX_ddca(e)': [-0.5809115863548501, 9276, 9286, ['1', '0']], 'b1_EX_ile_L(e)': [0.05031488781980392, 2888, 4865, ['1', '0']], 'b1_EX_leu_L(e)': [-0.058892260989205254, 7420, 7943, ['1', '0']], 'b1_EX_lys_L(e)': [0.016887924111491058, 4327, 6857, ['0', '1']], 'b1_EX_met_L(e)': [-0.06994603579467232, 3063, 3912, ['1', '0']], 'b1_EX_mqn7(e)': [-0.10025203452379061, 6279, 9998, ['1', '0']], 'b1_EX_nac(e)': [-0.0063896842266866205, 5085, 9994, ['1', '0']], 'b1_EX_pro_L(e)': [0.0823323607952358, 3253, 5173, ['0', '1']], 'b1_EX_pydx(e)': [-0.023781934058992094, 5306, 9998, ['1', '0']]}",1.0863285978635153,True
304__645,0.08731742542755146,0.04841651204819533,"{'b1_EX_arab_L(e)': [-0.0028035634542098314, 5207, 9919, ['0', '1']], 'b1_EX_btn(e)': [-0.28061077512321714, 7213, 8281, ['0', '1']], 'b1_EX_cys_L(e)': [0.4346178726924771, 2018, 2440, ['0', '1']], 'b1_EX_fol(e)': [-0.01851922843792808, 5248, 9477, ['0', '1']], 'b1_EX_for(e)': [4.397640263264156, 676, 676, ['1', '0']], 'b1_EX_his_L(e)': [0.04115169905457729, 3220, 5928, ['1', '0']], 'b1_EX_hxan(e)': [-0.1788344215862691, 4604, 6536, ['1', '0']], 'b1_EX_met_L(e)': [-0.06346956665039866, 6937, 6967, ['0', '1']], 'b1_EX_metsox_S_L(e)': [-0.5893443490626971, 6960, 7142, ['0', '1']], 'b1_EX_nac(e)': [-0.011732897033329082, 5123, 9997, ['0', '1']], 'b1_EX_phe_L(e)': [0.8406740357569432, 1132, 2109, ['0', '1']], 'b1_EX_pydam(e)': [-0.03949920403532514, 5573, 10020, ['0', '1']], 'b1_EX_pydx(e)': [-0.07557357935077591, 5973, 10010, ['0', '1']], 'b1_EX_pydxn(e)': [-0.04658341999443577, 5656, 10020, ['0', '1']], 'b1_EX_thm(e)': [-0.012257728386740663, 5201, 10009, ['0', '1']], 'b1_EX_trp_L(e)': [0.03235793569855825, 3140, 5761, ['0', '1']], 'b1_EX_ura(e)': [0.04441565789761859, 4461, 4761, ['0', '1']]}",1.8896477182706197,True
123__431,0.0033972086843703977,0.05356967416369083,"{'b1_EX_ile_L(e)': [-0.03663352782561728, 6668, 9010, ['1', '0']], 'b1_EX_leu_L(e)': [-0.04065836775608123, 6877, 8047, ['1', '0']], 'b1_EX_mqn7(e)': [-0.21864049613506836, 7562, 9995, ['1', '0']], 'b1_EX_nac(e)': [-0.19552591110800183, 6976, 9738, ['1', '0']], 'b1_EX_ocdca(e)': [-0.025967976122361666, 6294, 8899, ['1', '0']], 'b1_EX_pro_L(e)': [0.06793591236018029, 3220, 6088, ['0', '1']], 'b1_EX_pydx(e)': [-0.21040037472916034, 7658, 9996, ['1', '0']], 'b1_EX_spmd(e)': [-0.1957573089668354, 7523, 9995, ['1', '0']], 'b1_EX_thm(e)': [-0.16658393908186914, 7170, 9998, ['1', '0']], 'b1_EX_val_L(e)': [0.06678462062507287, 3464, 6280, ['1', '0']]}",1.2160746852556865,True
123__444,0.0047328296455816515,0.03529446182659961,"{'b1_EX_ddca(e)': [-0.17823167332085227, 7871, 8514, ['0', '1']], 'b1_EX_ile_L(e)': [0.010520684761210625, 4486, 6242, ['1', '0']], 'b1_EX_leu_L(e)': [-0.0649643559398965, 7955, 8212, ['1', '0']], 'b1_EX_lys_L(e)': [0.015358740802750404, 4402, 7156, ['0', '1']], 'b1_EX_mqn7(e)': [-0.02052374267658663, 5270, 9997, ['1', '0']], 'b1_EX_nac(e)': [-0.1035935865500327, 6335, 9996, ['0', '1']], 'b1_EX_ocdca(e)': [-0.08085953038861074, 7686, 8655, ['1', '0']], 'b1_EX_pro_L(e)': [0.09145246071855333, 3081, 6034, ['1', '0']], 'b1_EX_pydx(e)': [-0.06593305081351777, 5846, 9997, ['0', '1']], 'b1_EX_spmd(e)': [-0.08269514902299835, 6038, 10000, ['0', '1']]}",1.011645293235779,True
