samples,adolescentis,aerofaciens,bicirculans,bifidum,bolteae,caccae,catus,cellulosilyticus,champanellensis,cylindroides,distasonis,dorei,eligens,elsdenii,equolifaciens,fermentans,finegoldii,fragilis,hadrus,hallii,hominis,hypermegale,intestinalis,intestini,lactis,lenta,longum,muciniphila,obeum,ovatus,parainfluenzae,parvula,piger,plautii,pneumoniae,prausnitzii,pseudocatenulatum,ruminicola,ruminis,shahii,smithii,splanchnicus,sporogenes,thermophilus,thetaiotaomicron,torques,vulgatus,xylanisolvens
ERR321640,0,0.0148842229593697,0.0362072020002696,0,0,0.0091164161640883,0.0066213472666012,0.005250881483114,0,0,0,0.0138292999436585,0.0116960461785164,0,0,0,0,0,0.0050695937449321,0,0.0054214700947464,0,0.0137975827360197,0,0,0,0,0,0.0072792077736703,0,0,0,0.0061081150539534,0,0,0.0562692591066675,0,0,0,0.0123543411678819,0,0.0058782196088594,0,0,0,0.0418762183834022,0.0226379397110193,0
ERR321642,0,0,0,0,0.0110487790466038,0,0,0,0,0,0,0.142511361966042,0,0,0,0,0.0078865130046144,0,0,0,0,0,0,0,0,0,0,0,0,0.0906661830664127,0,0,0,0.0065519778555997,0,0,0,0,0,0,0,0.0175831444347601,0,0,0,0,0.0729800698484798,0.0611145155401565
ERR321648,0,0,0,0,0,0.0147199090530191,0,0.0154482874928344,0,0,0,0.0539767588403955,0.0135880498999426,0,0,0,0.0096005855880224,0.0148540131803022,0,0,0.0157102477141977,0,0.0193717475621876,0,0,0,0,0.0052396108034081,0,0.0077347603231604,0,0,0,0,0,0.0567641436041856,0,0,0,0.0158876309007403,0,0.0132291181713886,0,0,0.0246664223330105,0.0075487924405909,0.0815428781437957,0.0137785387171061
ERR414233,0,0,0.0078196139223212,0,0,0.0062336518623795,0.0068069616162702,0,0,0,0,0.0126030936095063,0,0,0,0,0,0,0.0071759789820345,0,0.0366755719921059,0,0.0077928812380756,0,0,0,0,0,0.0058256746471323,0,0,0,0.0132341216589271,0,0,0.0451713253685123,0,0,0,0,0,0.0165252796261556,0,0,0.0160731782928781,0.0263353393478835,0.0533632982421286,0
ERR414234,0,0,0.0275254833790807,0,0,0.0226423118972552,0,0.0255842000217762,0,0,0,0.0121280997488448,0.0581543743475404,0,0,0,0.0080173937214397,0,0,0,0.0102854391153011,0,0.0409848314686179,0,0,0,0,0,0,0.0324055258668591,0.0175631228010153,0,0,0,0,0.0754232132780566,0,0,0,0.01177551360952,0,0.0087142880284965,0,0,0.0208114543045472,0,0.0952242797580503,0.0054145855720658
ERR414235,0.0180124027597285,0.0060083479829644,0,0,0,0.0310935422162201,0.0075866511995104,0.0053825629835716,0,0,0,0.0139889060185717,0.0348054382580331,0,0,0.0131280133550011,0.0083914428191955,0,0.0126511544819751,0,0.0065439837720348,0,0,0,0,0,0.0106501557357597,0,0.0069401051230218,0,0,0,0,0,0,0.0487628797108729,0,0,0,0.0258683943327611,0,0.0296566911382865,0,0,0,0.0063404329450427,0.023977106345065,0
ERR414239,0,0,0,0,0,0.0172777426231996,0,0.0427459280810652,0.0051608162953804,0,0,0,0.0130374807215251,0,0.0082479243169395,0,0.0068818580542797,0.0731480420385291,0.0138476901133187,0,0,0,0.0082889998793253,0,0,0,0,0.0349582201983123,0.0078454324156915,0,0,0,0.0157382597110589,0,0,0.0345509888090967,0,0,0,0.0089669897093563,0,0.0416127043554801,0,0,0.0106893682469132,0.0307724016455988,0.0169157186576749,0
ERR414240,0.0167991974941179,0.0051333605741548,0.0087976656145999,0,0,0,0,0.0962496132799133,0,0,0,0.0109109234112808,0.0267305154938689,0,0,0,0,0,0,0,0,0,0.0181345276899275,0,0,0,0.0050753445478846,0,0,0.0645025385377064,0,0,0,0,0,0.0668406164494474,0,0,0,0.0060733484119443,0,0.0307391985377654,0,0,0,0,0.0710689911198939,0.0135867763975163
ERR414241,0,0,0,0,0,0,0,0,0,0,0,0.0145604636837936,0.133463409267996,0,0,0,0.0053578184455716,0,0.0247558566813352,0,0,0,0.0137692849310928,0,0,0,0,0,0,0,0,0,0.0117809331714688,0,0,0.114682890333077,0,0,0,0,0,0.0155204870821197,0,0,0.0114882908808876,0.0060869759654665,0.0412029083388199,0
ERR414242,0.0198837132346083,0,0,0,0,0,0,0,0,0,0,0.119377149809029,0.0290670918010778,0,0,0,0,0,0,0,0.0169483079928114,0,0,0,0,0,0,0.0194691151928398,0,0.0067301591519866,0,0,0,0,0,0.0511014764800895,0,0.0094280489054483,0,0.0248407470788406,0,0,0,0,0.0242659314887277,0,0.0159467566678736,0.0195763101873063
ERR414244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177525539935908,0,0,0,0,0,0,0,0.0199436486724749,0,0,0,0,0,0.0104817594816171,0,0,0,0,0,0
ERR414246,0,0,0.0072180033849549,0,0,0.0297695137993048,0,0.0262548799061194,0,0,0,0.158892115681577,0,0,0,0,0.0082550112372878,0,0,0,0.0132715653192512,0,0,0,0,0,0,0.04854961670363,0,0.0098906350285645,0,0,0,0,0,0.0581587370178081,0,0,0,0,0,0.0203584069952911,0,0,0.0053266227342725,0.0059877692553734,0.0410809402464366,0.0087772432740436
ERR414250,0,0,0.0166506294415977,0,0,0.0252508106057307,0,0.0798023913782475,0,0,0,0.0160012972030047,0,0,0,0,0.0265827966562678,0.0108713825266931,0,0,0.0079786899769584,0,0,0,0,0,0,0.0292621872923796,0,0.0532930337158786,0,0,0,0,0,0.0366235512788323,0,0,0,0.0221957484595349,0,0.0224420065783801,0,0,0.0264137773598616,0,0.112283398812174,0.0067796979253228
ERR414252,0,0,0,0,0,0.0228500172585427,0,0.0823898747928115,0,0,0,0.0775463173777481,0,0,0,0,0.0642381510842318,0.0252909689917475,0.0075573864165992,0,0,0,0.0120160735368994,0,0,0,0,0.0216838461675969,0.0056989563163474,0,0,0,0,0.0062641094436907,0,0.0080620881218199,0,0,0,0.0497258059959352,0,0.0305240771754885,0,0,0,0,0.0051518483896378,0
ERR414254,0,0,0.0058699917045677,0,0,0,0,0,0,0,0,0.0109795865134441,0.0132443948387476,0,0,0,0,0,0,0,0.0105391775671427,0,0.0220957636276251,0,0,0,0,0,0,0.0073386597994075,0,0,0.0061604062995925,0,0,0.188219932994013,0,0.0122406028538925,0,0.0068646350977846,0,0.0070952647102438,0,0,0.0670393902187088,0.0075522687762609,0.0260966767847253,0.0082962833101817
ERR414261,0.0102496132548636,0,0.0054368506907438,0,0,0,0.0065715794480174,0.0686778654544845,0,0,0,0.0758863075048099,0.032915170882723,0,0,0,0.0122755943388261,0.0058650917232733,0,0,0,0,0.0055426842608138,0,0,0,0,0,0,0.0125968174128117,0,0,0,0,0,0.0893185417876788,0,0,0,0.0225239386060391,0,0.0323177314967642,0,0,0.0219578855146413,0.0097973460561471,0.0185032781334985,0.0066555018313183
ERR414262,0,0,0.0231907034347289,0,0,0.010760298137936,0,0.0085890594005533,0,0,0,0.01217983950753,0.0063440208628058,0,0,0,0,0,0.0130813460509097,0,0.0054630633656354,0,0.013543589111878,0,0,0,0,0,0,0.0180824977918061,0,0,0.0066356847444875,0,0,0.0555861643050915,0,0.010722293450323,0,0.0057123034099816,0,0.0117773654465578,0,0,0.0320640246411789,0.0119371177090244,0.126760547819895,0.0158640846311363
ERR414265,0,0,0,0,0,0.0246587612273761,0,0.0597845041596302,0,0,0.0068543503198924,0.0534398092162101,0.0232329664096288,0,0,0,0.0273825111134038,0.0055880826095554,0,0,0,0,0,0,0,0,0,0,0,0.0062465663510787,0,0,0,0,0,0.0169860593342711,0,0,0,0.0280394956680997,0,0.0256660103408456,0,0,0.0156618003516547,0,0.0428648860597568,0
ERR414266,0,0.0067878948124267,0,0,0,0,0.0059360274014889,0,0,0,0,0.0339090741931284,0.0071388690175003,0,0,0,0.0526934418154559,0,0,0,0.0103103202522183,0,0,0,0,0,0,0.217379061536583,0,0,0,0,0,0,0,0.0277233383753719,0,0,0,0.0350174950239508,0,0.0123916039990927,0,0,0.0402145975741844,0.0138370405962401,0.0052961537790459,0
ERR414267,0,0,0.0093717439321904,0,0,0.026852438479686,0,0.0399314976275087,0,0,0,0.0251428905595963,0.0115156123199746,0,0,0,0,0,0,0,0,0,0.024590008666981,0,0,0,0,0,0,0,0,0,0,0,0,0.0491830772969977,0,0,0,0.0303280707797621,0,0,0,0,0.0526581267469718,0.0051418064584065,0.134283272143787,0.0055792354599785
ERR414268,0,0,0,0,0.0125062186794364,0.0518179982780789,0,0.0203139623835204,0,0,0,0.0206007244335607,0.0153892084047014,0,0,0,0,0,0.0070783266811447,0,0.0125014623835204,0,0,0,0,0,0,0,0,0.0306165607692762,0,0,0,0.0078413572282067,0,0,0,0,0,0.010618395137731,0,0,0,0,0.0557427232931855,0,0.106269742177526,0.089026110786768
ERR414270,0,0,0.008019474544165,0,0,0.0186570262772805,0,0.0298938292829633,0,0,0.0056199445187585,0.0119653870669456,0.0124734601262243,0,0,0,0.0221013183527996,0.0144440317266516,0,0,0.0140369560728618,0,0.0194481726202767,0,0,0,0,0,0,0.0153044735117471,0,0,0,0,0,0.0300809550314663,0,0,0,0.0205473610500139,0,0,0,0,0.0539668414295846,0,0.0701006158597348,0
ERR414274,0,0,0.0351058956596538,0,0,0.0326381718212166,0,0,0,0,0,0.0078825596105195,0.0139663621732248,0,0,0,0.0109590752364041,0,0.0065706896704668,0,0,0.0274891851893039,0.0411728711697993,0,0,0,0,0.0892802255702976,0.0058815121264977,0,0,0,0.0072496246607039,0,0,0.0997152844416615,0,0,0,0.0151801962418424,0,0.0132997731182897,0,0,0.0060567329564134,0.007509072204791,0.0129679875384702,0
ERR414277,0,0.0117838767141562,0,0,0,0.217725705018786,0,0.03057420082406,0,0,0.0059430842291125,0.0836256490681763,0,0,0,0,0,0.009404436892005,0,0,0.0057085899078948,0,0.0063232492650259,0,0,0,0,0,0,0.0299855688493051,0,0,0,0.0052710406908377,0,0,0.0051836217366981,0,0,0.0450060538452008,0,0.0111131138883476,0,0,0.093980498549965,0,0.014917408299025,0.0061380830304069
ERR414278,0.0050594646077072,0.0067557747016848,0,0,0,0.0123030599160179,0.0068406993385105,0.0442533750350339,0,0,0,0.0450614488281938,0.0107000081849095,0,0,0,0,0,0,0,0,0,0.0074138414260592,0,0,0,0,0.0972414870740437,0.0053073929575054,0,0,0,0.0058662486575508,0,0,0.0180652362090475,0,0,0,0.0372751692168034,0.0053252509418846,0.0142506715346209,0,0,0.0135899261125896,0.0098898509602387,0.0101708165811385,0.0055144463652801
ERR414279,0.0108470012896078,0.009023043792747,0,0,0,0.0176450428768657,0.0077100203356882,0.0274761327048211,0,0,0,0,0,0,0,0,0.0118081734862924,0,0.0241455616674792,0,0.0082388242293445,0,0.0069543514583289,0,0,0,0,0.158818839632337,0.0081603611928805,0.0054562620435369,0,0,0.0146046002138837,0,0,0.0577700538016111,0,0,0,0.0061530836435481,0.0088894306900772,0.0157275253980433,0,0,0.0114074368785925,0.0095132323700283,0.0209193341445973,0
ERR414282,0.0075295601597254,0.0181413302699728,0.048397531903584,0,0,0.0108494389004101,0,0.0119132104762539,0,0,0,0.0211603392825928,0.0118800299838555,0,0,0,0.0063767251569171,0,0.0088590251521437,0,0,0,0.014823779984895,0,0,0,0.0139437900837396,0,0,0.0155750395546396,0,0,0,0,0,0.0572594676252364,0,0.0070982969176736,0.0184454432040614,0.0137352269886632,0,0.017732519992702,0,0.0061516965543347,0.0192595710751927,0.0064759339975973,0.0582358389566922,0.0052769456782949
ERR414283,0,0,0,0,0.0069016804410699,0,0,0.0857050203478484,0,0,0,0.0143595138470596,0,0,0,0,0,0.0325475555139156,0.0140922527852658,0,0,0,0,0,0,0,0,0,0,0.0293635393684808,0,0.0104982120252445,0,0,0,0.0104863259871792,0,0,0,0.0114150101083762,0,0.0090156909686037,0,0,0.0160095756020191,0,0.09666154401732,0.0602574935352189
ERR414288,0,0,0,0,0,0.122642730903935,0,0.0178695280968558,0,0,0,0.0959291815559284,0.0139383460298271,0,0,0,0.0075269339874129,0.0474317100101595,0,0,0.0057031354324728,0,0,0,0,0,0,0.181422776837127,0,0.0219374827114123,0,0,0,0,0,0.0154907939950872,0,0,0,0.0168592875472463,0,0.0233175522794272,0,0,0,0.0108776145199887,0.0064519006665919,0.0090021353634556
ERR414292,0,0,0.0138867197714702,0,0.0115655938101705,0,0,0,0,0,0.0062370792237825,0.112686120794492,0.0226633195130998,0,0,0,0.0176145759881407,0.0273582915089423,0,0,0.0079662615576888,0,0,0,0,0,0,0,0,0.0196115065617555,0,0,0,0.0063219002310185,0,0.0084318453288031,0,0,0,0.0148695854470957,0,0.0242542393972238,0,0,0.0892307377864663,0,0.0136395305569031,0.0147779715455878
ERR414294,0,0,0,0,0,0,0.0069265905055335,0,0,0,0,0.0131273438335878,0,0,0,0,0.0058836778771521,0,0,0,0.0170115556219818,0,0.0113913069706029,0,0,0,0,0.0056308278370337,0.006903931540514,0.0465816550318133,0.0055050030544585,0,0,0,0,0.0499443354763312,0,0,0,0.0198432509822511,0,0.0100336448115697,0,0.0067556728819757,0.0728017540139756,0.0077587447473592,0.0875955071624088,0.00720795182614
ERR414295,0.0301051103593161,0.012576250470219,0.0432032102369654,0.0064002904422746,0,0.0950593100871202,0,0.0544116075679959,0,0,0,0.009378136095451,0,0,0,0,0.0146919237301586,0.0152490786206242,0,0,0.008663278173463,0,0.0114413978971679,0,0,0,0.0188453169932476,0,0,0.0140169797502746,0,0,0,0,0,0.0119317691858743,0,0,0.0152664970337145,0.0144949316323381,0,0.0091919231052828,0,0,0.0258691553803682,0,0.0838280266796974,0
ERR414297,0.0082056233016936,0,0.0093732736504152,0,0,0.0384296239593721,0.0058760441662426,0,0,0,0,0.0695411442792737,0.0486316959778774,0,0,0,0.0194195083883369,0.0110636188006311,0,0.0090308833353936,0.0053456704262849,0,0.0057340590883775,0,0,0,0,0.0753735238934687,0.006587098811225,0.0083515231325009,0,0,0,0,0,0.0186028306976255,0,0,0,0.0191420879154136,0,0.0171131166356975,0,0,0,0.0089973820842536,0.0352896156811753,0
ERR414301,0.0078031087491065,0.0054320735991804,0,0,0,0,0.008937269272184,0,0,0,0,0,0,0,0,0.0376567125951303,0,0,0.022923433181576,0.0070317425241222,0,0,0,0,0,0,0,0.0093055990608996,0.0053524679721345,0,0,0,0.0080785653062685,0,0,0.0198380561465693,0,0,0,0.0176276380896231,0.0773201723382747,0.0104472281030708,0,0,0.0074714186364153,0.0486463309142654,0.0396834050823712,0
ERR414302,0,0,0,0,0,0,0,0.0160575264506161,0,0,0,0.0687582735681039,0.0273847609771836,0,0,0,0.0075074071214474,0,0.0224357815834094,0,0.0080056004696388,0,0.0254246828708187,0,0,0,0,0,0.0097748554268783,0.0111508180075976,0,0,0.0050360230454322,0,0,0.0609262427983024,0,0,0,0.0192727067254377,0.0052844727151796,0.0144505401839304,0,0,0.0070299179124016,0.0077918302329603,0.0291131252596105,0.006416816591952
ERR414305,0,0,0,0,0.0116782811453043,0,0,0.164332769926744,0,0,0.0083576911559631,0.0594363000506955,0,0,0,0,0.0050798436322153,0,0,0,0,0,0.0511940690615299,0,0,0,0,0,0,0.0149273645540719,0,0,0,0.0171465917198307,0,0,0,0,0,0.0241526722518839,0,0.0224194072392112,0,0,0.0639509540552305,0,0.0120340478305852,0.0245972039867265
ERR414306,0,0.0109737016464281,0,0,0.0076683875482555,0.0962855719960634,0,0,0,0,0,0.0111655419508891,0.0071693592787453,0,0,0,0,0,0,0,0.0093970299955656,0,0.0112145926051497,0.0601615658551446,0,0,0,0.0588503358524167,0,0,0,0,0,0,0,0.0309109411567656,0,0,0,0.0248113122272477,0,0.0149555292667044,0,0,0.0276643661047501,0,0.0831870183258723,0.0130120682870325
ERR414308,0,0,0,0,0,0.05000323247937,0,0,0,0,0,0.15893439997261,0,0,0,0,0,0,0,0,0.0114356196644741,0,0.0209239209118833,0,0,0,0,0,0,0.0135151146182551,0,0,0,0,0,0.0340513929618635,0,0,0,0.0102563019234072,0,0.0131286375636685,0,0,0.0319795102693593,0.00595617559265,0.0177042986148052,0.0341800001129091
ERR414309,0.0181827301773782,0,0.0060855870474215,0,0,0.0228805841254647,0,0.0886154880030555,0,0,0,0.0550848394857598,0.0364044399240231,0,0,0,0.0060120999835016,0,0,0,0.0050211728559575,0,0,0,0,0,0.0078075170739578,0.0448726758054116,0,0.0247632066708849,0,0,0.0056221229905125,0,0,0.0250911185202509,0,0,0,0.0119480538316917,0,0.0227611072131542,0,0,0.0231670386344943,0,0.0365173900247354,0.0083174544467832
ERR414311,0.0138884142176397,0,0.0134866307730575,0,0,0.0665982749481187,0,0,0,0,0,0.0994577420746881,0.0119453108415326,0,0,0,0.0080900906284662,0,0.0067296774034373,0,0.0168073982835931,0,0.0065112743806614,0,0,0,0,0.022351515075765,0,0.0308650016088914,0,0,0,0,0,0.0531117092728325,0,0,0,0.0142715796996246,0,0.0152779912442196,0,0,0,0,0.0378177690746397,0.0143045191719121
ERR414312,0,0,0.0176295438324672,0,0,0.0288003561195554,0,0.0067447592572492,0,0,0,0.0941949471548748,0.0251063082207526,0,0,0,0.0063919666557926,0,0,0,0.0088140192117287,0,0.0376970975563749,0,0,0,0,0,0,0.0115924020802946,0.0090846917516984,0,0.0059167843018357,0,0,0.0799269816413866,0,0,0,0.0131522316258432,0,0.0081775322823671,0,0,0.045626086811217,0.0052857921153601,0.0148839788803159,0
ERR414313,0.0137037843572913,0.0227440206128739,0,0,0,0.0213329709379654,0.0096114455809323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401253211210461,0,0,0,0,0,0,0,0.011566197462905,0,0,0,0.0107628149605977,0.0104002012822465,0.0109083188839096,0,0,0,0.0078680182267405,0.0258280925177909,0.0171780862140763
ERR414315,0,0,0.0268134410963691,0,0,0,0,0.005311761077117,0,0,0,0.0597749311042483,0,0,0,0,0,0.0107284841972226,0,0,0.0091181138270749,0,0.0444984425868402,0,0,0,0,0,0,0.0288919802733514,0,0,0,0,0,0.0147673173461205,0,0,0,0,0,0.0194293062344797,0,0,0.0238108950901373,0.0060746657066699,0.0609480097537507,0.006628849253604
ERR414316,0,0,0,0,0,0.0071389051073157,0,0.0091898415820846,0,0,0,0.0962033591858698,0.0151168767091856,0,0,0,0.0089614807667083,0,0,0,0,0,0.0123138382285776,0,0,0,0,0,0,0.0056420583028785,0,0,0.0132953931352428,0,0,0.0173864027084639,0,0,0,0.0069746899425712,0,0.0092514007145457,0,0,0.0518752084302559,0,0.0082819737041917,0.0081466125865951
ERR414318,0,0,0.0105741443390122,0,0,0,0,0.170143831084533,0,0,0,0.0064663063367531,0.0343284988244672,0,0,0,0.0062667280667602,0,0.0156521380365042,0,0.0518400114653867,0,0.0102199965483422,0,0,0,0,0,0.0059188479418392,0,0,0,0,0,0,0.0372860967825308,0,0,0,0.0181148865105867,0,0,0,0,0.0247848673083342,0.0104518508293578,0.0601990048032528,0.0077936202762836
ERR414319,0.0110005267111956,0.0125989839971034,0,0,0.0774158886480226,0.204160208287717,0,0,0,0,0,0.0077011734181523,0,0,0,0,0.0160096931824367,0,0.0096148853249082,0,0,0,0,0,0,0,0.0068707346764804,0,0,0.0068200590458094,0,0,0,0,0,0.0056676234319983,0,0,0,0.012758623108316,0,0.0081331668577243,0,0,0,0,0.0773663004772372,0
ERR414320,0,0.0069583402203471,0,0,0,0.0474818487151646,0,0.0065238745943105,0,0,0,0.0423307323834907,0,0,0,0,0.0708962156933884,0,0,0,0,0,0,0,0,0,0,0.0171604352557027,0,0.005622176595463,0,0,0,0,0,0.0081562404230952,0,0,0,0.0766326931134634,0,0.0415162337411288,0,0,0.0169762371418271,0.0097589783757079,0.0720193189064205,0
ERR414321,0,0.0057616155759261,0.0051793488410479,0,0,0.0839532768771965,0.0091154423423142,0,0,0,0,0.0072460095471429,0.0072623041277664,0,0,0,0,0,0,0,0.006540052132077,0,0.0125248188153734,0,0,0,0,0,0,0,0,0,0,0,0,0.0635190263035797,0,0,0,0.0130657142449023,0,0.0347803591050466,0,0,0.0077972742552503,0.0095920059210696,0.0593718439169633,0
ERR414322,0,0,0,0,0.0087978551399646,0.0378938421124072,0,0.102507479978947,0,0,0,0.124948074231709,0.0300449784852719,0,0,0,0,0,0,0,0,0,0.0428143669735485,0,0,0,0,0,0,0.0360657766358599,0,0,0,0.0088837825703439,0,0.0212801485593234,0,0,0,0.0120715278183288,0,0.0137827288958635,0,0,0.0364944856786972,0,0.0133620634648709,0.0059808121186293
ERR414324,0,0,0.0103850977273422,0,0,0,0,0.0873150215642492,0,0,0,0.0199284250451167,0.0094481999204722,0,0,0,0.0091001131740739,0.0058746520661915,0.0069941577707766,0,0.0106307160554246,0,0.016666870583917,0.0142880738996115,0,0,0,0.0285357721836479,0.0053595570917321,0.0195892086991099,0,0,0,0,0,0.0210106138928823,0,0,0,0.0119077478359282,0,0.0191224421129905,0,0,0.0101416205303888,0.0075967332456489,0.116618236319701,0.0067093873306212
ERR414325,0,0,0.0078204620744685,0,0,0.0316817480526615,0,0.128732850376389,0,0,0,0.0867188394703496,0.0051275776138597,0,0,0,0,0.0198074386759873,0.0170441239511177,0,0.0515316886638913,0,0.0203678070840339,0,0,0,0,0.0138719533279996,0.0050657325285381,0.0123924408241369,0,0,0,0,0,0.11759257379902,0,0,0,0.0087398181500115,0,0.0164271569559902,0,0,0.0226403357462102,0,0.0130407808188448,0
ERR414326,0,0,0.0059284996818726,0,0,0.0262956726726289,0,0.0248355519022204,0,0,0,0.117891431743099,0,0,0,0,0,0,0.0074744421248326,0,0.0063324761226163,0,0.0148429241155882,0,0,0,0,0,0,0,0,0,0,0,0,0.0425973457288216,0,0,0,0.0190054947270978,0,0.0320736551883838,0,0,0.022677499000622,0.005126637724716,0.0122171321239465,0
ERR414329,0,0,0.0668715334204,0,0,0.0166010789173256,0,0.123894717504194,0,0,0,0.015648859443082,0.0208896060798393,0,0,0,0.0065771344392316,0,0.0056363105198928,0,0.0050762017303286,0,0.0086891106149248,0,0,0,0,0.0086841034771636,0,0.0104507598072563,0,0,0,0,0,0.0405771537771429,0,0,0,0.0127462734808862,0,0.0098490399762972,0,0,0.0117127311830036,0.0058284810139695,0.0837664795263317,0.0154373510376516
ERR414330,0.00685162551926,0.0067307427738961,0.0307608037450592,0,0,0,0,0.0363042926389481,0,0,0,0.0539610955612408,0,0,0,0,0.0297062450261419,0.0249934448166023,0.0207543436975846,0.008794803272704,0,0,0,0,0,0,0.0066775515366149,0.0646386705812211,0.0060705206877485,0.0103272343308129,0,0,0,0.0138322680821383,0,0.0070028527337643,0,0,0,0.0230393034437719,0,0.0124885527435326,0,0,0.0119145542188821,0.0102362009233914,0.0059367645312341,0
ERR414331,0,0,0,0,0,0,0,0,0,0,0,0,0.0179940537146044,0.0392604405254202,0,0.0084456013904197,0,0,0,0,0,0,0.0104176731314932,0,0,0,0,0,0,0,0,0,0,0,0,0.0218184897685847,0,0,0,0,0,0.0050523622283196,0,0,0.0090565418259421,0,0.0231339686113261,0
ERR414332,0,0,0,0,0,0,0,0.019037056616692,0,0,0.0061565809132748,0.0658864971914767,0.0190607264068322,0,0,0,0.0099652860836627,0,0.0051373338728929,0,0.0055512127114231,0,0.0056969607761133,0,0,0,0,0,0,0.0118229460121008,0,0,0,0,0,0.0623070312747948,0,0,0,0.0055980195311539,0,0.0249596034313128,0,0,0.0299295743829244,0.0059704952641012,0.0201907115329188,0.0090804469191256
ERR414333,0,0,0,0,0,0,0.0087079146184209,0.0205293403899294,0.0057502203781773,0,0,0.0291013365568116,0.0065552925503314,0,0,0,0.0074669247884918,0.0083662699986332,0.0078942524001295,0,0.0192936785633006,0,0.0483260772814918,0,0,0,0,0.0369696013490069,0.0057308655906782,0.0203536250157801,0,0,0,0,0,0.0470992229705228,0,0,0,0.0130452355091629,0,0.0309729880018802,0,0,0.0053985721603563,0.0157102157721728,0.0149198227927849,0.0099068240957535
ERR414334,0,0,0.0051266629469002,0,0,0,0,0.0056060473357632,0,0,0,0,0.0189380413898534,0,0,0,0.0050899756786072,0,0.0139117018911399,0,0.0264752232319217,0,0.0193668353219384,0,0,0,0,0,0,0.0080341442709982,0,0,0,0,0,0.0621724252611748,0,0,0,0.0237446860114937,0,0.0251068309978631,0,0,0,0,0.0389390948473069,0.0360042971264498
ERR414335,0,0,0,0,0,0.0086019248085004,0,0,0,0,0,0.030051803954767,0.0050988976267843,0,0,0,0,0,0,0,0,0,0.0229884785478249,0,0,0,0,0,0,0.035847672996934,0,0,0,0,0,0.0097354294704282,0,0,0,0,0,0.0064710363317865,0,0,0.0147613649709508,0,0.228073972553113,0.0114054452113731
ERR414336,0.0054634356056144,0,0.0181759144604236,0,0,0.0293179494336702,0,0.0170564195100288,0,0,0.0066981629790641,0.058329258543284,0,0,0,0,0,0.0077793433550072,0,0,0,0,0.0080454832354558,0,0,0,0,0,0,0.0078626125970072,0,0,0,0,0,0.0312580114166709,0,0,0,0.0086946451319786,0,0.0124309966474541,0,0,0.0448576232063088,0,0.139194869327917,0.0091131359683202
ERR414337,0,0,0,0,0.0094125850534114,0.0060925320324776,0,0.0204458477292833,0,0,0.0089869700257776,0.045292751964924,0,0,0,0,0.0381292229520032,0,0.0069552733303168,0,0.0067361835370572,0,0,0,0,0,0,0.0247589523234427,0,0.0169084353633196,0,0,0.0096073733345752,0,0,0.0064535938174545,0,0,0,0.0078466798792658,0,0.0106379681106981,0,0,0.0217504552207397,0,0.0199921693455761,0.011001061291423
ERR414338,0,0,0,0,0,0.0137239085128161,0.0052926985054405,0.0051581096508846,0,0.0112179974271772,0,0.0222819447356953,0.0137569270620248,0,0,0,0.0378821159073529,0,0,0,0.0104932293387522,0,0.0057596595109712,0,0,0,0,0,0.0056419079298528,0.0067270374030189,0,0,0.0173684128814326,0,0,0.0443997807218467,0,0,0,0.0167037779124274,0,0.0111553496500362,0,0,0.0116266839733429,0.0051738535948781,0.11185787941757,0.0136985432697154
ERR414339,0,0,0,0,0,0.0363720360686751,0,0.0843998358793516,0,0,0,0.0355968037286326,0.0370563863541998,0,0,0,0.0238413221768131,0.0352846771663957,0.0078665570939509,0,0.0278667099665426,0,0.0145790663706174,0,0,0,0,0.0132720057115444,0.0053766272253042,0.0075077973787399,0,0,0,0,0,0.0372946712471409,0,0,0,0.0173790891752811,0.0095548174816961,0.0273395800253306,0,0.0055815325982218,0.008851954185066,0.0058901529083554,0.0537220233514988,0
ERR414341,0,0.0080847822948305,0,0,0.0053029188346682,0,0,0.0053546740773017,0,0,0.0069794819982614,0.211410620191123,0.0311143701153114,0,0,0,0,0.0120379627388322,0.0064379304742306,0,0,0,0,0,0,0,0,0,0,0.0450964131163273,0,0,0.0069657956118761,0.0179777777556274,0,0.0099518047513152,0,0,0,0,0,0.0135129871538887,0,0,0.0304449256361505,0,0.0212462171709787,0.0073838246234882
ERR414343,0,0,0,0,0,0.0192619457470116,0,0.0390773962295294,0,0,0,0.022200716351229,0.017025639941336,0,0,0,0,0,0.0058906371219049,0,0.0063142780172901,0,0.0355112599378339,0,0,0,0.0052034588259956,0,0,0.0117088895584472,0,0,0,0,0,0.0267355692676913,0,0,0,0.0059869278020385,0,0.0141339670041079,0,0,0.0119341392701347,0,0.144309632730107,0.0060281680240938
ERR414344,0,0.0053976525032419,0.0353066637400228,0,0.0091101707871906,0,0,0.0317461524302136,0,0,0,0.135856384648276,0.0124074384136224,0,0,0,0,0.0278228959526862,0,0,0.0258363923428373,0,0.0192038966676534,0,0,0,0,0,0.0069137003130991,0,0,0,0,0,0,0.058701413069834,0,0,0,0.0110817987598457,0,0,0,0,0,0.0051400835999791,0.0111399239348066,0
